index,adress,price,url,x,y
17,"Poznañ, B³a¿eja",1 300,https://www.otodom.pl/oferta/mieszkanie-53-m-poznan-ID3EDwC.html#12848548aa,16.926342,52.456025
18,"Poznañ, Stare Miasto,  Maratoñska",1 200,https://www.otodom.pl/oferta/mieszkanie-49-m-poznan-ID3EDwG.html#12848548aa,0,0
19,"Poznañ, Winogrady,  Pod Lipami",1 250,https://www.otodom.pl/oferta/mieszkanie-wynajem-poznan-winogrady-pod-lipami-ID3EDq4.html#12848548aa,16.944990,52.430450
20,"Poznañ, Pi¹tkowo,  Boles³awa Chrobrego",1 190,https://www.otodom.pl/oferta/piatkowo-os-chrobrego-3-osobne-pok-560zl-za-osobe-ID3EDpG.html#12848548aa,16.907576,52.458652
21,"Poznañ, Krañcowa",1 190,https://www.otodom.pl/oferta/2-pokojowy-apartament-z-widokiem-na-malte-ID3ED7G.html#12848548aa,16.907576,52.458652
22,"Poznañ, Grunwald, Wyspiañskiego 26 City Park",1 500,https://www.otodom.pl/oferta/mieszkanie-82-m-poznan-ID3ED3y.html#12848548aa,0,0
23,"Poznañ, Stare Miasto, Plac Bernardyñski",1 850,https://www.otodom.pl/oferta/nowy-apartament-w-ok-starego-miasta-bez-prowizji-ID3CoXq.html#12848548aa,0,0
24,"Poznañ, Grunwald,  Grunwaldzka",1 350,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-grunwald-blisko-ump-ID3ECs4.html#12848548aa,16.869713,52.397643
25,"Poznañ, Centrum, Topolowa",1 200,https://www.otodom.pl/oferta/mieszkanie-28-m-poznan-ID3ECok.html#12848548aa,16.922268,52.399757
26,"Poznañ, Strzeszyn, Biskupiñska",3 250,https://www.otodom.pl/oferta/mieszkanie-27-m-poznan-ID3ECo4.html#12848548aa,16.848845,52.452228
27,"Poznañ, Stare Miasto, wilczak",2 200,https://www.otodom.pl/oferta/mieszkanie-50-m-poznan-ID3ECo8.html#12848548aa,16.953032,52.429486
28,"Poznañ, Œródka",1 300,https://www.otodom.pl/oferta/wyposazone-mieszkanie-blisko-ronda-srodka-ID3ECdG.html#12848548aa,16.953032,52.429486
29,"Poznañ, Stare Miasto,  Franciszka Ratajczaka",1 700,https://www.otodom.pl/oferta/kawalerka-na-ratajczaka-ID3ECcU.html#12848548aa,0,0
30,"Poznañ, Naramowice,  Naramowicka",2 499,https://www.otodom.pl/oferta/kawalerka-na-naramowicach-ID3ECaU.html#12848548aa,16.947931,52.439466
0,"Poznañ, Centrum,  Maratoñska",1 800,https://www.otodom.pl/oferta/apartament-dwa-ogrodki-3-pokoje-maraton-top-ID3DsDe.html#a7963dcf86,16.931473,52.397862
1,"Poznañ, Pi¹tkowo, Os. Batorego",1 850,https://www.otodom.pl/oferta/piatkowo-os-batorego-2-osobne-pokoje-od-zaraz-ID3yl1N.html#a7963dcf86,0,0
2,"Poznañ, Rataje,  Stare ¯egrze 89b",1 300,https://www.otodom.pl/oferta/wynajme-stare-zegrze-1p-3pokoje-72-7m2-garaz-ID3DZXK.html#a7963dcf86,16.964766,52.383324
3,"Poznañ, Naramowice,  B³a¿eja",1 200,https://www.otodom.pl/oferta/jasna-kawalerka-na-naramowicach-ID3xxAn.html#a7963dcf86,16.940683,52.458776
4,"Poznañ, Ogrody,  Szamotulska",1 300,https://www.otodom.pl/oferta/mieszkanie-29-m-ogrody-ul-szamotulska-ID3EWjq.html#a7963dcf86,16.883017,52.411309
5,"Poznañ, Dêbiec,  Wiklinowa 5",2 300,https://www.otodom.pl/oferta/2-pokoje-mieszkanie-w-pelni-umeblowane-parking-ID304aG.html#a7963dcf86,16.911232,52.368761
6,"Poznañ, Wilda,  Partyzancka",2 200,https://www.otodom.pl/oferta/wynajme-bezposrednio-dwupokojowe-mieszkanie-54-m2-ID3EFuI.html#a7963dcf86,16.918598,52.382409
7,"Poznañ, Centrum,  Przemys³owa 33",1 200,https://www.otodom.pl/oferta/nowe-umeblowane-studio-w-centrum-poznania-ID3CwXa.html#a7963dcf86,16.919999,52.396641
8,"Poznañ,  gen. Tadeusza Kutrzeby",1 300,https://www.otodom.pl/oferta/apartament-studio-na-wynajem-kutrzeby-ID3imaU.html#a7963dcf86,0,0
9,Poznañ,1 800,https://www.otodom.pl/oferta/wyjatkowe-wnetrze-na-poludniu-poznania-okazja-ID3zsFp.html#a7963dcf86,0,0
10,"Poznañ, Centrum, Maratoñska",1 850,https://www.otodom.pl/oferta/komfortowy-apartament-w-scislym-centrum-okazja-ID3EBv8.html#a7963dcf86,16.931473,52.397862
11,"Poznañ, Grunwald, Stanis³awa Wyspiañskiego",1 690,https://www.otodom.pl/oferta/apartament-w-city-park-wirtualny-spacer-3d-ID3EBv0.html#a7963dcf86,0,0
12,"Poznañ, Grunwald, Marceliñska ATANER MARCELIN",1 850,https://www.otodom.pl/oferta/mieszkanie-52-m-poznan-ID3EBsQ.html#a7963dcf86,0,0
13,"Poznañ, Winogrady,  S³owiañska",1 200,https://www.otodom.pl/oferta/mieszkanie-na-ul-slowianskiej-os-przyjazni-ID3EBqU.html#a7963dcf86,16.929541,52.430168
14,"Poznañ, Grunwald,  Wojskowa",1 600,https://www.otodom.pl/oferta/wojskowa-apartament-na-i-pietrze-ID3EBfe.html#a7963dcf86,16.893099,52.402789
15,"Poznañ, Sieradzka",1 450,https://www.otodom.pl/oferta/grunwald-sieradzka-ID3EBdu.html#a7963dcf86,16.893099,52.402789
16,"Poznañ, Garbary,  Garbary",3 500,https://www.otodom.pl/oferta/luksusowy-apartament-ul-garbary-poznan-44m2-ID34xqA.html#a7963dcf86,16.935807,52.401014
17,"Poznañ, Stare Miasto, Murawa",1 300,https://www.otodom.pl/oferta/pokoj-do-wynajecia-od-zaraz-winogrady-ID3EAV4.html#a7963dcf86,16.936611,52.428937
18,"Poznañ, Je¿yce,  Koœcielna",1 200,https://www.otodom.pl/oferta/do-wynajecia-nowe-mieszkanie-jezyce-ul-koscielna-ID3tBe4.html#a7963dcf86,16.903287,52.413070
19,"Poznañ, Grunwald,  Józefa Sowiñskiego",1 250,https://www.otodom.pl/oferta/nowe-mieszkanie-wysoki-standard-wille-sowinskiego-ID3Eudy.html#a7963dcf86,0,0
20,"Poznañ, Nowe Miasto, Os.Lecha 124",1 190,https://www.otodom.pl/oferta/mieszkanie-dla-studentow-poznan-rataje-os-lecha-ID2Z3Jk.html#a7963dcf86,0,0
21,"Poznañ, Rynek Je¿ycki, D¹browskiego",1 190,https://www.otodom.pl/oferta/jezyce-nowe-mieszkanie-w-kamienicy-ID3EAKY.html#a7963dcf86,0,0
22,"Poznañ, Garbary, Za Cytadel¹",1 500,https://www.otodom.pl/oferta/mieszkanie-52-m-poznan-ID3EAKo.html#a7963dcf86,16.942577,52.424319
23,"Poznañ, Garbary, Centrum",1 850,https://www.otodom.pl/oferta/mieszkanie-68-m-poznan-ID3EAKg.html#a7963dcf86,0,0
24,"Poznañ, Rataje,  Na Miasteczku",1 350,https://www.otodom.pl/oferta/nowa-kawalerka-40m2-rondo-rataje-bezposrednio-ID32hwm.html#a7963dcf86,16.949359,52.397146
25,"Poznañ, Malta",1 200,https://www.otodom.pl/oferta/mieszkanie-55-m-poznan-ID3EAEQ.html#a7963dcf86,16.949359,52.397146
26,"Poznañ, Centrum",3 250,https://www.otodom.pl/oferta/mieszkanie-106-m-poznan-ID3EAEU.html#a7963dcf86,16.949359,52.397146
27,"Poznañ, Górczyn, Hetmañska, G³ogowska",2 200,https://www.otodom.pl/oferta/3-pokoje-uklad-niezalezny-b-dobra-lokalizacja-ID3EAEI.html#a7963dcf86,0,0
28,"Poznañ, Pi¹tkowo, Pi¹tkowska",1 300,https://www.otodom.pl/oferta/mieszkanie-34-m-poznan-ID3EAzm.html#a7963dcf86,16.914851,52.431771
29,"Poznañ, Dêbiec, Œwierkowa",1 700,https://www.otodom.pl/oferta/mieszkanie-z-ogrodem-ID3EAv8.html#a7963dcf86,16.897517,52.371657
30,"Poznañ, Nowe Miasto,  Katowicka",2 499,https://www.otodom.pl/oferta/mieszkanie-2pok-47m2-garaz-katowicka-bezposrednio-ID3EAuU.html#a7963dcf86,16.966465,52.395877
0,"Poznañ, So³acz,  Micha³a Drzyma³y 12 B",1 800,https://www.otodom.pl/oferta/poznan-solacz-apartamenty-zielony-solacz-ID3AU71.html#c215fffd73,0,0
1,"Poznañ, £awica, Barwicka",1 850,https://www.otodom.pl/oferta/lawicawysoki-standard2-pokojetylko-u-nas-ID3COj6.html#c215fffd73,16.830972,52.410785
2,"Poznañ, Centrum,  Mieczys³awa Niedzia³kowskiego",1 300,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-w-apartamentowcu-ID3CWWm.html#c215fffd73,0,0
3,"Poznañ, Pi¹tkowo,  Stefana Batorego",1 200,https://www.otodom.pl/oferta/kawalerka-z-tarasem-batorego-ataner-ID3kHqG.html#c215fffd73,16.926342,52.456025
4,"Poznañ, Centrum,  Wenecjañska",1 300,https://www.otodom.pl/oferta/2-pokojowe-ul-wenecjanska-ID3voML.html#c215fffd73,16.940423,52.408728
5,"Poznañ, Je¿yce,  Mylna 31 B",2 300,https://www.otodom.pl/oferta/centrum-jezyce-z-duzym-tarasem-miejsce-parkingowe-ID3c7EM.html#c215fffd73,0,0
6,"Poznañ, Grunwald,  Jeleniogórska 1/3",2 200,https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-garaz-jeleniogorska-ID3BNS8.html#c215fffd73,16.858000,52.393600
7,"Poznañ, £azarz,  Stanis³awa Knapowskiego",1 200,https://www.otodom.pl/oferta/kawalerka-przy-ul-glogowskiej-ID3EAju.html#c215fffd73,0,0
8,"Poznañ, So³acz,  Wielkopolska",1 300,https://www.otodom.pl/oferta/wyjatkowe-mieszkanie-solacz-ogrodek-klimatyzacja-ID3EAio.html#c215fffd73,17.277348,52.229805
9,"Poznañ, Grunwald,  Œcinawska",1 800,https://www.otodom.pl/oferta/kawalerka-poznan-grunwald-ID3EAgs.html#c215fffd73,16.843173,52.388149
10,"Poznañ, Grunwald, Wojskowa 5",1 850,https://www.otodom.pl/oferta/grunwald-wojskowa5-lux-penthouse-150m2taras-garaz-ID3EAac.html#c215fffd73,16.892366,52.401402
11,"Poznañ, Grunwald,  Œcinawska",1 690,https://www.otodom.pl/oferta/kawalerka-grunwald-junikowo-ID3EA7y.html#c215fffd73,16.843173,52.388149
12,"Poznañ, Os. Czecha",1 850,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3EA1C.html#c215fffd73,16.980854,52.386367
13,"Poznañ, Winogrady,  Wichrowe Wzgórze",1 200,https://www.otodom.pl/oferta/mieszkanie-65-m2-z-ogrodkiem-po-remoncie-ID2Ajpu.html#c215fffd73,16.936625,52.439562
14,"Poznañ, Centrum,  Mostowa",1 600,https://www.otodom.pl/oferta/trzypokojowe-centrum-ID3zHmD.html#c215fffd73,16.940417,52.403654
15,"Poznañ, Nowe Miasto, abp. Walentego Dymka",1 450,https://www.otodom.pl/oferta/ladne-nowe-2-pok-garaz-dymka-rataje-ID3EzKc.html#c215fffd73,0,0
16,"Poznañ, Wilda,  Mieczys³awa Niedzia³kowskiego",3 500,https://www.otodom.pl/oferta/nowe-mieszkanie-47-m2-2-pokoje-niedzialkowskiego-ID3C8cU.html#c215fffd73,0,0
17,"Poznañ, Pi¹tkowo,  Kosmonautów",1 300,https://www.otodom.pl/oferta/3p-umeblowane-do-wynajmu-os-kosmonautow-poznan-ID39Bjs.html#c215fffd73,16.941566,52.440319
18,"Poznañ, Je¿yce, Zwierzyniecka",1 200,https://www.otodom.pl/oferta/apartament-3-pok-pierwszy-najem-zwierzyniecka-ID3EzC8.html#c215fffd73,16.902147,52.408926
19,Poznañ,1 250,https://www.otodom.pl/oferta/dwupokojowe-za-odstepne-po-kapitalnym-remoncie-ID3EzzV.html#c215fffd73,16.902147,52.408926
20,"Poznañ, Wilda,  Ró¿ana",1 190,https://www.otodom.pl/oferta/nowe-2-pokojowe-balkon-garaz-centrum-zielen-ID3Ey44.html#c215fffd73,16.924323,52.397229
21,"Poznañ, Grunwald,  Zdziechowska",1 190,https://www.otodom.pl/oferta/piekne-i-w-swietnej-lokalizacji-teren-zamkniety-ID3EzqQ.html#c215fffd73,16.879078,52.390164
22,"Poznañ, Nowe Miasto,  Krañcowa",1 500,https://www.otodom.pl/oferta/wysoki-standard-nad-malta-ID3EzoM.html#c215fffd73,16.978139,52.412773
23,"Poznañ, Klaudyny Potockiej",1 850,https://www.otodom.pl/oferta/3-niezalezne-pokoje-2012-winda-ID3EznC.html#c215fffd73,16.896479,52.391162
24,"Poznañ, Górna Wilda",1 350,https://www.otodom.pl/oferta/mieszkanie-w-centrum-poznania-ID3BAGQ.html#c215fffd73,16.922038,52.384256
25,"Poznañ, Wilda, Kosiñskiego",1 200,https://www.otodom.pl/oferta/mieszkanie-47-m-poznan-ID3EyUo.html#c215fffd73,16.912450,52.389496
26,"Poznañ, Pi¹tkowo,  Ludwika Braille'a",3 250,https://www.otodom.pl/oferta/komfortowe-mieszkanie-2-pokoje-44-m2-piatkowo-ID3DksU.html#c215fffd73,0,0
27,"Poznañ, Pi¹tkowo,  W³adys³awa £okietka",2 200,https://www.otodom.pl/oferta/mieszkanie-77-m-poznan-ID3Ey1e.html#c215fffd73,16.943105,52.450564
28,"Poznañ, Nowe Miasto, Katowicka oddzielna kuchnia",1 300,https://www.otodom.pl/oferta/mieszkanie-32-m-poznan-ID3Ex2I.html#c215fffd73,0,0
29,"Poznañ, Je¿yce, Koœcielna",1 700,https://www.otodom.pl/oferta/mieszkanie-44-m-poznan-ID3Ex2M.html#c215fffd73,16.903287,52.413070
30,"Poznañ, Centrum, Kutrzeby",2 499,https://www.otodom.pl/oferta/mieszkanie-53-m-poznan-ID3Ex2A.html#c215fffd73,16.931176,52.416713
0,"Poznañ, Centrum, Garbary",1 800,https://www.otodom.pl/oferta/doskonale-mieszkanie-43-m2-w-scislym-centrum-ID2jNM9.html#43f57e1442,16.935807,52.401014
1,"Poznañ, Pi¹tkowo,  Pi¹tkowska 214",1 850,https://www.otodom.pl/oferta/eleganckie-mieszkanie-ul-piatkowska-piatkowo-ID3AeVT.html#43f57e1442,16.912689,52.441477
2,"Poznañ, Wilda, Rolna 31",1 300,https://www.otodom.pl/oferta/mieszkanie-41-m2-poznan-wilda-ul-rolna-ID3DpBi.html#43f57e1442,16.915958,52.381127
3,"Poznañ, Nowe Miasto,  Krañcowa",1 200,https://www.otodom.pl/oferta/nowa-kawalwerka-29-2-m2-ul-krancowa-ID3DZl6.html#43f57e1442,16.978139,52.412773
4,"Poznañ, Centrum, Libelta 5",1 300,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-oddz-kuchnia-centrum-libelta-ID3DueQ.html#43f57e1442,16.922991,52.410600
5,"Poznañ, Maratoñska 3b",2 300,https://www.otodom.pl/oferta/2-pokojowe-ul-maratonska-ID3x3eP.html#43f57e1442,16.919400,52.345659
6,"Poznañ,  Zwierzyniecka",2 200,https://www.otodom.pl/oferta/polecam-nowe-3-pokojowe-mieszkanie-na-os-zajezdnia-ID3Dx6s.html#43f57e1442,16.902147,52.408926
7,"Poznañ, Wilda, Przemys³owa",1 200,https://www.otodom.pl/oferta/mieszkanie-28-m-poznan-ID3Ex2s.html#43f57e1442,16.918859,52.398172
8,"Poznañ, Centrum, Towarowa",1 300,https://www.otodom.pl/oferta/mieszkanie-53-m-poznan-ID3EvYk.html#43f57e1442,16.916261,52.404458
9,"Poznañ, Wilda, Centrum NOWE Osobna Kuchnia",1 800,https://www.otodom.pl/oferta/mieszkanie-46-m-poznan-ID3EvQ8.html#43f57e1442,0,0
10,"Poznañ, Wilda,  Pami¹tkowa",1 850,https://www.otodom.pl/oferta/apartament-59m2-wysoki-standard-wilda-ID38Dd0.html#43f57e1442,16.914981,52.386929
11,"Poznañ, Winogrady,  Hawelañska",1 690,https://www.otodom.pl/oferta/kawalerka-ul-hawelanska-27m2-miejsce-garazowe-ID2TUjX.html#43f57e1442,16.951015,52.435960
12,"Poznañ, Stare Miasto,  Karpia",1 850,https://www.otodom.pl/oferta/mieszkanie-40m2-kawalerka-z-oddzielna-sypialnia-ID34WAs.html#43f57e1442,16.949781,52.445020
13,"Poznañ, Stare Miasto,  Szkolna",1 200,https://www.otodom.pl/oferta/stary-rynek-mieszkanie-110m2-ID3EvyM.html#43f57e1442,16.932071,52.406359
14,"Poznañ, Rataje,  Katowicka",1 600,https://www.otodom.pl/oferta/bezposrednio-kawalerka-z-basenem-ID3Dka0.html#43f57e1442,16.966465,52.395877
15,"Poznañ,  27 Grudnia",1 450,https://www.otodom.pl/oferta/bez-prowizji-od-czerwca-centrum-27-grudnia-cicha-ID3DSFO.html#43f57e1442,16.924249,52.408145
16,"Poznañ, Grunwald,  U³añska",3 500,https://www.otodom.pl/oferta/os-ulanskie-zielona-okolica-city-park-centrum-ID3Evf2.html#43f57e1442,16.895864,52.401681
17,"Poznañ, £azarz, G£OGOWSKA",1 300,https://www.otodom.pl/oferta/mieszkanie-25-m-poznan-ID3EwUY.html#43f57e1442,16.895471,52.391492
18,"Poznañ, Rataje,  Romana Maya",1 200,https://www.otodom.pl/oferta/rataje-kawalerka-do-wynajecia-za-1100-zl-ID3xwTp.html#43f57e1442,0,0
19,"Poznañ, Grunwald, Œwiebodziñska",1 250,https://www.otodom.pl/oferta/grunwald-ladne-dwa-pokoje-z-tarasem-parter-wynajme-ID3EwvU.html#43f57e1442,16.853006,52.387063
20,"Poznañ, Podolany,  Edwarda Raczyñskiego",1 190,https://www.otodom.pl/oferta/podolany-3-pokoje-ID3CDq8.html#43f57e1442,0,0
21,"Poznañ, Stare Miasto,  Za Bramk¹",1 190,https://www.otodom.pl/oferta/przytulna-kawalerka-w-centrum-poznania-ID3ytF1.html#43f57e1442,16.936106,52.405006
22,"Poznañ, Je¿yce",1 500,https://www.otodom.pl/oferta/mala-kawalerka-poddasze-13-m2-ul-staszica-550-zl-ID3Ewhm.html#43f57e1442,16.936106,52.405006
23,"Poznañ, Grunwald,  Ognik",1 850,https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-ul-ognik-od-czerwca-br-ID3EwgE.html#43f57e1442,16.868912,52.405724
24,"Poznañ, Centrum, Kazimierza Wielkiego",1 350,https://www.otodom.pl/oferta/centrum-galileo-apartament-taras-garaz-wynajme-ID3zoX5.html#43f57e1442,16.937498,52.401601
25,"Poznañ, Grunwald, G³ogowska 70",1 200,https://www.otodom.pl/oferta/kawalerka-1os-1050zl-ze-wszystkimi-oplatami-ID3Djs8.html#43f57e1442,16.900077,52.395642
26,"Poznañ, Je¿yce,  Zwierzyniecka 32",3 250,https://www.otodom.pl/oferta/poznan-jezyce-zajezdnia-zwierzyniecka-32-ID3Djr2.html#43f57e1442,17.089163,52.231422
27,"Poznañ, Wilda,  Rolna 39",2 200,https://www.otodom.pl/oferta/zamieszkaj-od-zaraz-na-wildzie-poznan-rolna-39-ID3DOag.html#43f57e1442,16.915291,52.380208
28,"Poznañ,  Rolna",1 300,https://www.otodom.pl/oferta/mieszkanie-poznan-ul-rolna-ID2Rogd.html#43f57e1442,16.916534,52.382676
29,"Poznañ, Staro³êka,  œw. Antoniego",1 700,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-na-poddaszu-poznan-rataje-ID3ASw9.html#43f57e1442,0,0
30,"Poznañ, Je¿yce,  Mylna 31 B",2 499,https://www.otodom.pl/oferta/centrum-jezyce-z-duzym-tarasem-miejsce-parkingowe-ID3c7EM.html#43f57e1442,0,0
0,"Poznañ, Winogrady,  Boles³awa Œmia³ego",1 800,https://www.otodom.pl/oferta/nowe-dwupokojowe-wysoki-standard-ID3jJF6.html#8ba41165f9,16.924379,52.452290
1,"Poznañ, Naramowice,  Sielawy",1 850,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-naramowice-ID2RQBR.html#8ba41165f9,16.947878,52.445985
2,"Poznañ, Rataje, Rataje, £acina, Polanka, Milczañska,Katowicka",1 300,https://www.otodom.pl/oferta/po-remoncie-przestronna-kawalerka-35-8m-kw-ID3zOV3.html#8ba41165f9,0,0
3,"Poznañ, Wilda, Rolna",1 200,https://www.otodom.pl/oferta/komfortowe-mieszkanie-z-ogrodkiem-i-garazem-wilda-ID3EeRi.html#8ba41165f9,16.916534,52.382676
4,"Poznañ,  Milczañska",1 300,https://www.otodom.pl/oferta/mieszkanie-na-wynajem-milczanska-ID3EWXe.html#8ba41165f9,16.964752,52.393060
5,"Poznañ, Grunwald, G³ogowska 70",2 300,https://www.otodom.pl/oferta/kawalerka-1os-1050zl-ze-wszystkimi-oplatami-ID3Djs8.html#8ba41165f9,16.900077,52.395642
6,"Poznañ, Winogrady,  Pod Lipami",2 200,https://www.otodom.pl/oferta/przestronne-wyremontowane-idealne-dla-rodziny-65m2-ID3EukU.html#8ba41165f9,16.944990,52.430450
7,"Poznañ, Je¿yce,  Ikara",1 200,https://www.otodom.pl/oferta/kawalerka-dla-pary-ID3Euli.html#8ba41165f9,16.855087,52.422677
8,"Poznañ, Centrum, ul marratonska",1 300,https://www.otodom.pl/oferta/centrum-na-prestizowym-osiedlu-maraton-gardens-ID39O76.html#8ba41165f9,0,0
9,"Poznañ, Winogrady,  Pod Lipami",1 800,https://www.otodom.pl/oferta/przestronne-wyremontowane-idealne-dla-rodziny-65m2-ID3EukU.html#8ba41165f9,16.944990,52.430450
10,"Poznañ, £azarz,  Józefa Strusia",1 850,https://www.otodom.pl/oferta/stylowe-2-pokojowe-do-wynajecia-w-poznaniu-ID3AfZ9.html#8ba41165f9,0,0
11,"Poznañ, Podolany,  Strzeszyñska",1 690,https://www.otodom.pl/oferta/wynajme-mieszkanie-kawalerke-wysoki-standard-ID2Ygao.html#8ba41165f9,16.886569,52.452976
12,"Poznañ, Garbary 95",1 850,https://www.otodom.pl/oferta/sloneczne-w-centrum-miasta-3-pokoje-garbary-95-ID3BVCY.html#8ba41165f9,19.375108,51.954771
13,"Poznañ, Stare Miasto",1 200,https://www.otodom.pl/oferta/do-wynajecia-nowe-mieszkanie-w-poznaniu-ID3e6tO.html#8ba41165f9,17.406394,52.089386
14,"Poznañ, Je¿yce, Jackowskiego 47",1 600,https://www.otodom.pl/oferta/nowe-mieszkanie-wysoki-standard-poznan-jezyce-ID3Eu9e.html#8ba41165f9,16.893663,52.410769
15,"Poznañ, Centrum,  Kazimierza Wielkiego",1 450,https://www.otodom.pl/oferta/nowoczesny-apartament-w-centrum-poznania-ID3Eu9m.html#8ba41165f9,16.937498,52.401601
16,"Poznañ, Je¿yce,  Koœcielna",3 500,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-70m2-koscielna-wyposazone-ID3Eu0I.html#8ba41165f9,16.903287,52.413070
17,"Poznañ, Grunwald,  Jugos³owiañska",1 300,https://www.otodom.pl/oferta/ladne-po-generalnym-remoncie-ul-jugoslowianska-ID2R2G3.html#8ba41165f9,16.862896,52.394792
18,"Poznañ, Pi¹tkowo,  Stefana Batorego",1 200,https://www.otodom.pl/oferta/bezposrednio-ladne-3-pokojowe-mieszkanie-batorego-ID3EtUc.html#8ba41165f9,16.926342,52.456025
19,"Poznañ, Grunwald,  Jeleniogórska 1/3",1 250,https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-garaz-jeleniogorska-ID3BNS8.html#8ba41165f9,16.858000,52.393600
20,"Poznañ, Winiary,  Wilczak/ Ul.Serbska",1 190,https://www.otodom.pl/oferta/mieszkanie-z-widokiem-na-warte-ID3l6rC.html#8ba41165f9,0,0
21,"Poznañ, Œwiêty Roch, Garncarska",1 190,https://www.otodom.pl/oferta/mieszkanie-38-m-poznan-ID3Etpy.html#8ba41165f9,0,0
22,"Poznañ, Naramowice,  Jaœminowe",1 500,https://www.otodom.pl/oferta/wynajem-32m-wysoki-stand-ogrodek-m-parking-karpia-ID3B1G7.html#8ba41165f9,0,0
23,"Poznañ, Winogrady,  Hawelañska",1 850,https://www.otodom.pl/oferta/3-pokoje-56-19-m2-hawelanska-winogrady-nowe-ID3Etdm.html#8ba41165f9,16.951015,52.435960
24,"Poznañ, Stare Miasto,  Pó³wiejska",1 350,https://www.otodom.pl/oferta/3-pokoje-70m2-polwiejska-scisle-centrum-ID3Et8s.html#8ba41165f9,16.929949,52.403016
25,"Poznañ, Rataje,  Czecha",1 200,https://www.otodom.pl/oferta/rataje-os-czecha-3-osobne-umeblowane-od-lipca-ID3EsKg.html#8ba41165f9,16.980854,52.386367
26,"Poznañ, Grunwald,  Wo³owska",3 250,https://www.otodom.pl/oferta/kawalerka-na-fabianowie-przy-wolynskiej-dla-pana-ID3Dumk.html#8ba41165f9,16.843503,52.369998
27,"Poznañ, Centrum,  Strza³owa 3",2 200,https://www.otodom.pl/oferta/kawalerka-w-zrewitalizowanej-kamienicy-ID3Esgg.html#8ba41165f9,16.931817,52.403302
28,Poznañ,1 300,https://www.otodom.pl/oferta/centrum-kawalerka-na-wynajem-ID3EsdG.html#8ba41165f9,16.931817,52.403302
29,"Poznañ, Grunwald, Józefa Chociszewskiego",1 700,https://www.otodom.pl/oferta/2-pokoje-i-kuchnia-niezalezne-chociszewskiego-ID3Esck.html#8ba41165f9,0,0
30,"Poznañ, Grunwald,  Grunwaldzka 280",2 499,https://www.otodom.pl/oferta/wynajme-ladna-kawalerke-ID2Hfo2.html#8ba41165f9,16.844348,52.386405
0,"Poznañ, Wilda, Maratoñska",1 800,https://www.otodom.pl/oferta/luksusowy-apartament-na-wildzie-ID3CTsU.html#ebe4549055,16.931473,52.397862
1,"Poznañ, Wilda, Dolna Wilda",1 850,https://www.otodom.pl/oferta/komfortowe-3-pokojowe-mieszkanie-na-wildzie-ID3E5Kc.html#ebe4549055,16.922038,52.384256
2,"Poznañ, Je¿yce,  Koœcielna",1 300,https://www.otodom.pl/oferta/kawalerka-przy-koscielnej-ID3DZ8E.html#ebe4549055,16.903287,52.413070
3,"Poznañ, £azarz,  Antoniego Ma³eckiego",1 200,https://www.otodom.pl/oferta/atrakcyjna-kawalerka-dla-dwojga-w-poznaniu-ID3zRxZ.html#ebe4549055,0,0
4,"Poznañ, Grunwald,  Promienista",1 300,https://www.otodom.pl/oferta/piekne-mieszkanie-2-pok-w-willi-miejskiej-grunwald-ID3ESLK.html#ebe4549055,16.872698,52.389701
5,"Poznañ, Górna Wilda,  Rolna",2 300,https://www.otodom.pl/oferta/mieszkanie-2-pok-49m2-po-remoncie-brak-czynszu-ID3DExO.html#ebe4549055,16.916534,52.382676
6,"Poznañ, Grunwald, Brzask Miêdzychodzka Grunwaldzka",2 200,https://www.otodom.pl/oferta/zadbane-2pok-mieszkanie-z-balkonem-zam-osiedle-ID3BGv8.html#ebe4549055,0,0
7,"Poznañ, Pi¹tkowo",1 200,https://www.otodom.pl/oferta/wolne-od-1-sierpnia-ID3Erm8.html#ebe4549055,0,0
8,"Poznañ,  Stefana Czarnieckiego 6",1 300,https://www.otodom.pl/oferta/nowe-poznan-2-pok-bez-prowizji-ID3EqIs.html#ebe4549055,0,0
9,"Poznañ, Wilda,  Robocza",1 800,https://www.otodom.pl/oferta/kawalerka-do-wynajecia-debowy-skwer-wilda-centrum-ID3jbTs.html#ebe4549055,16.914571,52.392661
10,"Poznañ, Marcelin, ul Marceliñska",1 850,https://www.otodom.pl/oferta/mieszkanie-ataner-50-m2-ID2E7Y0.html#ebe4549055,0,0
11,"Poznañ, Górna Wilda,  Rolna",1 690,https://www.otodom.pl/oferta/mieszkanie-2-pok-49m2-po-remoncie-brak-czynszu-ID3DExO.html#ebe4549055,16.916534,52.382676
12,"Poznañ, Grunwald, Marceliñska",1 850,https://www.otodom.pl/oferta/nowe-wygodne-wyposazone-badz-pierwszym-najemca-ID3Eqk4.html#ebe4549055,16.890359,52.404942
